window_id,train_start,train_end,test_start,test_end,model,mae,rmse,smape,bias
2006-01-23__2008-01-14,2006-01-23,2008-01-14,2008-01-21,2008-02-11,XGBoost (direct multi-horizon),0.1661023230552673,0.20377963287698572,5.662944943820482,-0.1661023230552673
2006-02-20__2008-02-11,2006-02-20,2008-02-11,2008-02-18,2008-03-10,Naive (recursive),0.23824999999999996,0.24527892286130085,7.594869077267603,-0.23824999999999996
2006-02-20__2008-02-11,2006-02-20,2008-02-11,2008-02-18,2008-03-10,XGBoost (direct multi-horizon),0.3510490708351136,0.36321110305095816,11.409952112985083,-0.3510490708351136
2006-03-20__2008-03-10,2006-03-20,2008-03-10,2008-03-17,2008-04-07,Naive (recursive),0.09399999999999986,0.10561013208968152,2.8209863649116853,-0.09399999999999986
2006-03-20__2008-03-10,2006-03-20,2008-03-10,2008-03-17,2008-04-07,XGBoost (direct multi-horizon),0.4734120531082153,0.4839148011680833,15.126414092421081,-0.4734120531082153
2006-04-17__2008-04-07,2006-04-17,2008-04-07,2008-04-14,2008-05-05,Naive (recursive),0.28000000000000014,0.2900792995027396,7.930056720710893,-0.28000000000000014
2006-04-17__2008-04-07,2006-04-17,2008-04-07,2008-04-14,2008-05-05,XGBoost (direct multi-horizon),0.6227043137550353,0.6256983307033283,18.571814822492883,-0.6227043137550353
2006-05-15__2008-05-05,2006-05-15,2008-05-05,2008-05-12,2008-06-02,Naive (recursive),0.3225000000000001,0.3353192508640088,8.40520305274537,-0.3225000000000001
2006-05-15__2008-05-05,2006-05-15,2008-05-05,2008-05-12,2008-06-02,XGBoost (direct multi-horizon),0.8278332571983337,0.8376301094514795,23.151865929660847,-0.8278332571983337
2006-06-12__2008-06-02,2006-06-12,2008-06-02,2008-06-09,2008-06-30,Naive (recursive),0.11800000000000033,0.11875394730281631,2.8880903216385154,-0.11800000000000033
2006-06-12__2008-06-02,2006-06-12,2008-06-02,2008-06-09,2008-06-30,XGBoost (direct multi-horizon),0.739056176185608,0.7420875676580484,19.604498284622323,-0.739056176185608
2006-07-10__2008-06-30,2006-07-10,2008-06-30,2008-07-07,2008-07-28,Naive (recursive),0.09824999999999984,0.12661457262100592,2.4169862600628265,0.08924999999999994
2006-07-10__2008-06-30,2006-07-10,2008-06-30,2008-07-07,2008-07-28,XGBoost (direct multi-horizon),0.21821066904067987,0.2725233151664998,5.5161689370116145,-0.1793644433021545
2006-08-07__2008-07-28,2006-08-07,2008-07-28,2008-08-04,2008-08-25,Naive (recursive),0.22774999999999979,0.23381884013055898,5.855011617151697,0.22774999999999979
2006-08-07__2008-07-28,2006-08-07,2008-07-28,2008-08-04,2008-08-25,XGBoost (direct multi-horizon),0.1822254118919372,0.21889386274853792,4.697805363667327,0.17234073781967163
2006-09-04__2008-08-25,2006-09-04,2008-08-25,2008-09-01,2008-09-22,Naive (recursive),0.06774999999999998,0.0826544009717571,1.7955377105980996,-0.023749999999999938
2006-09-04__2008-08-25,2006-09-04,2008-08-25,2008-09-01,2008-09-22,XGBoost (direct multi-horizon),0.07386988449096688,0.0971116077886312,1.949044955743761,0.019321305274963452
2006-10-02__2008-09-22,2006-10-02,2008-09-22,2008-09-29,2008-10-20,Naive (recursive),0.6599999999999997,0.7267465170195173,19.601509436289042,0.6599999999999997
2006-10-02__2008-09-22,2006-10-02,2008-09-22,2008-09-29,2008-10-20,XGBoost (direct multi-horizon),0.48014461708068845,0.5652104165109568,14.787329206494332,0.3835439567565917
2006-10-30__2008-10-20,2006-10-30,2008-10-20,2008-10-27,2008-11-17,Naive (recursive),0.7665000000000002,0.7892547117375989,29.88950524937706,0.7665000000000002
2006-10-30__2008-10-20,2006-10-30,2008-10-20,2008-10-27,2008-11-17,XGBoost (direct multi-horizon),1.3105891752243042,1.3530401086861479,45.85737159888726,1.3105891752243042
2006-11-27__2008-11-17,2006-11-27,2008-11-17,2008-11-24,2008-12-15,Naive (recursive),0.3685000000000001,0.3740521354036093,18.97789795297962,0.3685000000000001
2006-11-27__2008-11-17,2006-11-27,2008-11-17,2008-11-24,2008-12-15,XGBoost (direct multi-horizon),1.5193063368797302,1.5281923431573428,60.05593849634718,1.5193063368797302
2006-12-25__2008-12-15,2006-12-25,2008-12-15,2008-12-22,2009-01-12,Naive (recursive),0.09200000000000003,0.11162660973083433,5.17692093204045,-0.069
2006-12-25__2008-12-15,2006-12-25,2008-12-15,2008-12-22,2009-01-12,XGBoost (direct multi-horizon),0.6851085686683656,0.7188048610482313,32.103207661477754,0.6851085686683656
2007-01-22__2009-01-12,2007-01-22,2009-01-12,2009-01-19,2009-02-09,Naive (recursive),0.122,0.13049521064008443,6.405638368432418,-0.122
2007-01-22__2009-01-12,2007-01-22,2009-01-12,2009-01-19,2009-02-09,XGBoost (direct multi-horizon),0.0922374510765076,0.10974839431189252,4.66309632185447,0.04206259775161747
2007-02-19__2009-02-09,2007-02-19,2009-02-09,2009-02-16,2009-03-09,Naive (recursive),0.013500000000000012,0.013656500283747675,0.6828227748984443,0.0009999999999999454
2007-02-19__2009-02-09,2007-02-19,2009-02-09,2009-02-16,2009-03-09,XGBoost (direct multi-horizon),0.04052112555503845,0.0489765236676947,2.0659641593940594,-0.0143768508434296
2007-03-19__2009-03-09,2007-03-19,2009-03-09,2009-03-16,2009-04-06,Naive (recursive),0.08324999999999982,0.09081161819943513,4.07593688380526,-0.08324999999999982
2007-03-19__2009-03-09,2007-03-19,2009-03-09,2009-03-16,2009-04-06,XGBoost (direct multi-horizon),0.10569871783256524,0.11164650302899652,5.223727655907506,-0.10569871783256524
2007-04-16__2009-04-06,2007-04-16,2009-04-06,2009-04-13,2009-05-04,Naive (recursive),0.06825000000000014,0.10265110812845628,3.1502097314342565,-0.06825000000000014
2007-04-16__2009-04-06,2007-04-16,2009-04-06,2009-04-13,2009-05-04,XGBoost (direct multi-horizon),0.049012713909149186,0.05495381225848286,2.246042426885771,0.013813052654266356
2007-05-14__2009-05-04,2007-05-14,2009-05-04,2009-05-11,2009-06-01,Naive (recursive),0.39349999999999996,0.4099640228117584,16.806850122344713,-0.39349999999999996
2007-05-14__2009-05-04,2007-05-14,2009-05-04,2009-05-11,2009-06-01,XGBoost (direct multi-horizon),0.30460037946701046,0.31135367744383724,12.781282302020877,-0.30460037946701046
2007-06-11__2009-06-01,2007-06-11,2009-06-01,2009-06-08,2009-06-29,Naive (recursive),0.13449999999999984,0.13757361665668297,5.0902895584116505,-0.13449999999999984
2007-06-11__2009-06-01,2007-06-11,2009-06-01,2009-06-08,2009-06-29,XGBoost (direct multi-horizon),0.260120159626007,0.2773181684180756,10.189011705448245,-0.260120159626007
2007-07-09__2009-06-29,2007-07-09,2009-06-29,2009-07-06,2009-07-27,Naive (recursive),0.12749999999999984,0.13187683648010348,4.854015426443624,0.12749999999999984
2007-07-09__2009-06-29,2007-07-09,2009-06-29,2009-07-06,2009-07-27,XGBoost (direct multi-horizon),0.20879525423049927,0.20947428380949992,8.47914543350408,-0.20879525423049927
2007-08-06__2009-07-27,2007-08-06,2009-07-27,2009-08-03,2009-08-24,Naive (recursive),0.128,0.1285787696316931,4.882576972930938,-0.128
2007-08-06__2009-07-27,2007-08-06,2009-07-27,2009-08-03,2009-08-24,XGBoost (direct multi-horizon),0.03769674062728867,0.04896705505067407,1.4203163613727154,-0.02832937002182001
2007-09-03__2009-08-24,2007-09-03,2009-08-24,2009-08-31,2009-09-21,Naive (recursive),0.07324999999999993,0.08079139805697134,2.7774386240329916,0.07324999999999993
2007-09-03__2009-08-24,2007-09-03,2009-08-24,2009-08-31,2009-09-21,XGBoost (direct multi-horizon),0.04201780652999887,0.04498276078271102,1.5952022211631254,0.02781264543533324
2007-10-01__2009-09-21,2007-10-01,2009-09-21,2009-09-28,2009-10-19,Naive (recursive),0.07174999999999987,0.08048757668112504,2.7464722916613606,0.0022500000000001963
2007-10-01__2009-09-21,2007-10-01,2009-09-21,2009-09-28,2009-10-19,XGBoost (direct multi-horizon),0.08142189025878899,0.08794785396575544,3.1082672855849696,0.05968681716918944
2007-10-29__2009-10-19,2007-10-29,2009-10-19,2009-10-26,2009-11-16,Naive (recursive),0.08500000000000019,0.08835157044444672,3.1813015515180982,-0.08500000000000019
2007-10-29__2009-10-19,2007-10-29,2009-10-19,2009-10-26,2009-11-16,XGBoost (direct multi-horizon),0.05060694074630745,0.053315180942924326,1.8890694726446173,-0.05060694074630745
2007-11-26__2009-11-16,2007-11-26,2009-11-16,2009-11-23,2009-12-14,Naive (recursive),0.0182500000000001,0.024428467000612374,0.6840376922878365,0.015750000000000153
2007-11-26__2009-11-16,2007-11-26,2009-11-16,2009-11-23,2009-12-14,XGBoost (direct multi-horizon),0.08552704572677605,0.10685014640522122,3.282906415264463,-0.08141705942153932
2007-12-24__2009-12-14,2007-12-24,2009-12-14,2009-12-21,2010-01-11,Naive (recursive),0.08925000000000016,0.10637551409981542,3.283329887318329,-0.08925000000000016
2007-12-24__2009-12-14,2007-12-24,2009-12-14,2009-12-21,2010-01-11,XGBoost (direct multi-horizon),0.1961118583679199,0.20069470659836758,7.398723257231492,-0.1961118583679199
2008-01-21__2010-01-11,2008-01-21,2010-01-11,2010-01-18,2010-02-08,Naive (recursive),0.09199999999999986,0.09812492038213312,3.3435333687706223,0.09199999999999986
2008-01-21__2010-01-11,2008-01-21,2010-01-11,2010-01-18,2010-02-08,XGBoost (direct multi-horizon),0.05701177072525021,0.060826367728085674,2.123071918475097,-0.05701177072525021
2008-02-18__2010-02-08,2008-02-18,2010-02-08,2010-02-15,2010-03-08,Naive (recursive),0.07050000000000012,0.0862699252346959,2.554635806058958,-0.07050000000000012
2008-02-18__2010-02-08,2008-02-18,2010-02-08,2010-02-15,2010-03-08,XGBoost (direct multi-horizon),0.10826864480972287,0.11376117338630472,3.964172505085943,-0.10826864480972287
2008-03-17__2010-03-08,2008-03-17,2010-03-08,2010-03-15,2010-04-05,Naive (recursive),0.07275000000000009,0.07569511212753444,2.558611016227139,-0.07275000000000009
2008-03-17__2010-03-08,2008-03-17,2010-03-08,2010-03-15,2010-04-05,XGBoost (direct multi-horizon),0.14813406038284294,0.1514297667275193,5.283653193480125,-0.14813406038284294
2008-04-14__2010-04-05,2008-04-14,2010-04-05,2010-04-12,2010-05-03,Naive (recursive),0.05300000000000027,0.05835666200186604,1.821877220932795,-0.05300000000000027
2008-04-14__2010-04-05,2008-04-14,2010-04-05,2010-04-12,2010-05-03,XGBoost (direct multi-horizon),0.1913965272903443,0.20177134400124833,6.7603163728956,-0.1913965272903443
2008-05-12__2010-05-03,2008-05-12,2010-05-03,2010-05-10,2010-05-31,Naive (recursive),0.11900000000000022,0.13147623359375665,4.135912442638747,0.11900000000000022
2008-05-12__2010-05-03,2008-05-12,2010-05-03,2010-05-10,2010-05-31,XGBoost (direct multi-horizon),0.07446358108520523,0.08368310085613682,2.6326145820014886,-0.021961122512817344
2008-06-09__2010-05-31,2008-06-09,2010-05-31,2010-06-07,2010-06-28,Naive (recursive),0.0172500000000001,0.019716744153130485,0.6197249903244432,-0.0007500000000001394
2008-06-09__2010-05-31,2008-06-09,2010-05-31,2010-06-07,2010-06-28,XGBoost (direct multi-horizon),0.0503268690109252,0.05780245029501537,1.8047089414540676,0.0020770874023438024
2008-07-07__2010-06-28,2008-07-07,2010-06-28,2010-07-05,2010-07-26,Naive (recursive),0.025250000000000217,0.027861263431510297,0.9038448008995256,0.025250000000000217
2008-07-07__2010-06-28,2008-07-07,2010-06-28,2010-07-05,2010-07-26,XGBoost (direct multi-horizon),0.05962657499313351,0.06452264925113708,2.156801413764354,-0.015630366802215523
2008-08-04__2010-07-26,2008-08-04,2010-07-26,2010-08-02,2010-08-23,Naive (recursive),0.03600000000000003,0.04229066090758101,1.2930811513041434,0.019000000000000128
2008-08-04__2010-07-26,2008-08-04,2010-07-26,2010-08-02,2010-08-23,XGBoost (direct multi-horizon),0.05899070310592647,0.06529700610209481,2.1088026287807677,0.04487073945999143
2008-09-01__2010-08-23,2008-09-01,2010-08-23,2010-08-30,2010-09-20,Naive (recursive),0.016249999999999987,0.016918924315688623,0.5894724573451403,0.0017500000000000293
2008-09-01__2010-08-23,2008-09-01,2010-08-23,2010-08-30,2010-09-20,XGBoost (direct multi-horizon),0.021251168251037567,0.02598936680501479,0.7688174029466249,0.0049035062789918316
2008-09-29__2010-09-20,2008-09-29,2010-09-20,2010-09-27,2010-10-18,Naive (recursive),0.07800000000000007,0.08784361103688769,2.7616116346596846,-0.07800000000000007
2008-09-29__2010-09-20,2008-09-29,2010-09-20,2010-09-27,2010-10-18,XGBoost (direct multi-horizon),0.07337607431411741,0.08050368765767466,2.5970091203641132,-0.07337607431411741
2008-10-27__2010-10-18,2008-10-27,2010-10-18,2010-10-25,2010-11-15,Naive (recursive),0.039249999999999896,0.04111265012134335,1.3515118284267764,-0.026249999999999996
2008-10-27__2010-10-18,2008-10-27,2010-10-18,2010-10-25,2010-11-15,XGBoost (direct multi-horizon),0.09647914838790894,0.10692864432949403,3.3627704928746005,-0.09647914838790894
2008-11-24__2010-11-15,2008-11-24,2010-11-15,2010-11-22,2010-12-13,Naive (recursive),0.07125000000000004,0.07535748138041774,2.3908334079599607,-0.05525000000000002
2008-11-24__2010-11-15,2008-11-24,2010-11-15,2010-11-22,2010-12-13,XGBoost (direct multi-horizon),0.1517203502655029,0.17129334710723212,5.179724840253984,-0.1517203502655029
2008-12-22__2010-12-13,2008-12-22,2010-12-13,2010-12-20,2011-01-10,Naive (recursive),0.09749999999999981,0.09942333730065574,3.159774549785578,-0.09749999999999981
2008-12-22__2010-12-13,2008-12-22,2010-12-13,2010-12-20,2011-01-10,XGBoost (direct multi-horizon),0.2969557118415832,0.3025713215828568,9.958073399072454,-0.2969557118415832
2009-01-19__2011-01-10,2009-01-19,2011-01-10,2011-01-17,2011-02-07,Naive (recursive),0.03200000000000003,0.03556683848755756,1.012097402628842,-0.03200000000000003
2009-01-19__2011-01-10,2009-01-19,2011-01-10,2011-01-17,2011-02-07,XGBoost (direct multi-horizon),0.30823925638198846,0.30921169376343216,10.211378490133468,-0.30823925638198846
2009-02-16__2011-02-07,2009-02-16,2011-02-07,2011-02-14,2011-03-07,Naive (recursive),0.28274999999999995,0.3184843010259689,8.406121769957966,-0.28274999999999995
2009-02-16__2011-02-07,2009-02-16,2011-02-07,2011-02-14,2011-03-07,XGBoost (direct multi-horizon),0.48963074588775635,0.510277104076605,15.099543523849663,-0.48963074588775635
2009-03-16__2011-03-07,2009-03-16,2011-03-07,2011-03-14,2011-04-04,Naive (recursive),0.13974999999999993,0.16490527584040476,3.809117098018448,-0.13974999999999993
2009-03-16__2011-03-07,2009-03-16,2011-03-07,2011-03-14,2011-04-04,XGBoost (direct multi-horizon),0.5528444938659668,0.5577360169613756,16.065032825234127,-0.5528444938659668
2009-04-13__2011-04-04,2009-04-13,2011-04-04,2011-04-11,2011-05-02,Naive (recursive),0.22799999999999987,0.23398504225697836,5.9114829707199785,-0.22799999999999987
2009-04-13__2011-04-04,2009-04-13,2011-04-04,2011-04-11,2011-05-02,XGBoost (direct multi-horizon),0.6301898026466369,0.6383413719033986,17.352227505689786,-0.6301898026466369
2009-05-11__2011-05-02,2009-05-11,2011-05-02,2011-05-09,2011-05-30,Naive (recursive),0.11425000000000018,0.13455203454426118,2.9036378648115866,0.11425000000000018
2009-05-11__2011-05-02,2009-05-11,2011-05-02,2011-05-09,2011-05-30,XGBoost (direct multi-horizon),0.27408177232742315,0.29359424269494283,7.270847839669531,-0.27408177232742315
2009-06-08__2011-05-30,2009-06-08,2011-05-30,2011-06-06,2011-06-27,Naive (recursive),0.16299999999999992,0.17251521672014902,4.339088746932662,0.16299999999999992
2009-06-08__2011-05-30,2009-06-08,2011-05-30,2011-06-06,2011-06-27,XGBoost (direct multi-horizon),0.15323295450210572,0.1692616347817562,4.091482405421008,0.11915219068527227
2009-07-06__2011-06-27,2009-07-06,2011-06-27,2011-07-04,2011-07-25,Naive (recursive),0.10675000000000023,0.11008519428152022,2.894739108239661,-0.10675000000000023
2009-07-06__2011-06-27,2009-07-06,2011-06-27,2011-07-04,2011-07-25,XGBoost (direct multi-horizon),0.11844562864303587,0.1319544756872278,3.1079294028573368,0.11844562864303587
2009-08-03__2011-07-25,2009-08-03,2011-07-25,2011-08-01,2011-08-22,Naive (recursive),0.07600000000000007,0.08318653737234176,2.0493858257113438,0.07600000000000007
2009-08-03__2011-07-25,2009-08-03,2011-07-25,2011-08-01,2011-08-22,XGBoost (direct multi-horizon),0.05364234495162967,0.061334436828054596,1.4538902942436194,0.03358343553543097
2009-08-31__2011-08-22,2009-08-31,2011-08-22,2011-08-29,2011-09-19,Naive (recursive),0.06374999999999997,0.06912127024295772,1.743737446445551,-0.028750000000000053
2009-08-31__2011-08-22,2009-08-31,2011-08-22,2011-08-29,2011-09-19,XGBoost (direct multi-horizon),0.07961305522918694,0.08702197821338321,2.1790369892617636,-0.02767162132263179
2009-09-28__2011-09-19,2009-09-28,2011-09-19,2011-09-26,2011-10-17,Naive (recursive),0.15175000000000005,0.1534038786993341,4.239504979259179,0.15175000000000005
2009-09-28__2011-09-19,2009-09-28,2011-09-19,2011-09-26,2011-10-17,XGBoost (direct multi-horizon),0.08055619096755984,0.0856439854906726,2.2642702582218157,0.08055619096755984
2009-10-26__2011-10-17,2009-10-26,2011-10-17,2011-10-24,2011-11-14,Naive (recursive),0.0542499999999998,0.06277937559421869,1.5515094787804422,0.0542499999999998
2009-10-26__2011-10-17,2009-10-26,2011-10-17,2011-10-24,2011-11-14,XGBoost (direct multi-horizon),0.23884104728698718,0.24319042905057253,6.635650587598654,0.23884104728698718
2009-11-23__2011-11-14,2009-11-23,2011-11-14,2011-11-21,2011-12-12,Naive (recursive),0.15650000000000008,0.15920113064925143,4.584126031285403,0.15650000000000008
2009-11-23__2011-11-14,2009-11-23,2011-11-14,2011-11-21,2011-12-12,XGBoost (direct multi-horizon),0.2628050079345703,0.26342133187122463,7.571774137900412,0.2628050079345703
2009-12-21__2011-12-12,2009-12-21,2011-12-12,2011-12-19,2012-01-09,Naive (recursive),0.060249999999999915,0.07251723932969309,1.7793854791125705,-0.04574999999999996
2009-12-21__2011-12-12,2009-12-21,2011-12-12,2011-12-19,2012-01-09,XGBoost (direct multi-horizon),0.23100749444961544,0.2550296659521225,6.58780809315605,0.23100749444961544
2010-01-18__2012-01-09,2010-01-18,2012-01-09,2012-01-16,2012-02-06,Naive (recursive),0.07800000000000018,0.09248243076390252,2.2312918457929984,-0.07800000000000018
2010-01-18__2012-01-09,2010-01-18,2012-01-09,2012-01-16,2012-02-06,XGBoost (direct multi-horizon),0.10530167627334597,0.12999828752450443,2.9565687439276287,0.08567153787612913
2010-02-15__2012-02-06,2010-02-15,2012-02-06,2012-02-13,2012-03-05,Naive (recursive),0.2492500000000002,0.2645548147360015,6.76933539523178,-0.2492500000000002
2010-02-15__2012-02-06,2010-02-15,2012-02-06,2012-02-13,2012-03-05,XGBoost (direct multi-horizon),0.23285425662994386,0.26625997922146866,6.315108857162954,-0.23285425662994386
2010-03-15__2012-03-05,2010-03-15,2012-03-05,2012-03-12,2012-04-02,Naive (recursive),0.12324999999999975,0.12685129088818897,3.148762324428943,-0.12324999999999975
2010-03-15__2012-03-05,2010-03-15,2012-03-05,2012-03-12,2012-04-02,XGBoost (direct multi-horizon),0.3650018725395202,0.3675455098227097,9.630186339747477,-0.3650018725395202
2010-04-12__2012-04-02,2010-04-12,2012-04-02,2012-04-09,2012-04-30,Naive (recursive),0.08425000000000005,0.09721496798333064,2.138419809756474,0.08425000000000005
2010-04-12__2012-04-02,2010-04-12,2012-04-02,2012-04-09,2012-04-30,XGBoost (direct multi-horizon),0.1111216840744017,0.13705028057713806,2.8751795039397123,-0.08060125637054438
2010-05-10__2012-04-30,2010-05-10,2012-04-30,2012-05-07,2012-05-28,Naive (recursive),0.14249999999999974,0.15209043362420904,3.742451295988239,0.14249999999999974
2010-05-10__2012-04-30,2010-05-10,2012-04-30,2012-05-07,2012-05-28,XGBoost (direct multi-horizon),0.02795159101486211,0.03338177779561786,0.7493693282081038,0.017046645641326852
2010-06-07__2012-05-28,2010-06-07,2012-05-28,2012-06-04,2012-06-25,Naive (recursive),0.19625000000000015,0.21321761184292456,5.433677458939224,0.19625000000000015
2010-06-07__2012-05-28,2010-06-07,2012-05-28,2012-06-04,2012-06-25,XGBoost (direct multi-horizon),0.18709715557098383,0.21578192730047763,5.18450320082696,0.18709715557098383
2010-07-05__2012-06-25,2010-07-05,2012-06-25,2012-07-02,2012-07-23,Naive (recursive),0.04200000000000004,0.04945199692631217,1.1935830386274109,-0.02499999999999969
2010-07-05__2012-06-25,2010-07-05,2012-06-25,2012-07-02,2012-07-23,XGBoost (direct multi-horizon),0.13956826305389414,0.14083570854106706,3.893427424780374,0.13956826305389414
2010-08-02__2012-07-23,2010-08-02,2012-07-23,2012-07-30,2012-08-20,Naive (recursive),0.22625000000000017,0.23163494986724278,6.160762754560896,-0.22625000000000017
2010-08-02__2012-07-23,2010-08-02,2012-07-23,2012-07-30,2012-08-20,XGBoost (direct multi-horizon),0.17737762832641601,0.19809386363904957,4.804715984105252,-0.17737762832641601
2010-08-30__2012-08-20,2010-08-30,2012-08-20,2012-08-27,2012-09-17,Naive (recursive),0.10650000000000004,0.1080601684248179,2.7606421984789775,-0.10650000000000004
2010-08-30__2012-08-20,2010-08-30,2012-08-20,2012-08-27,2012-09-17,XGBoost (direct multi-horizon),0.3690905542373657,0.3695250572025968,9.911535524451622,-0.3690905542373657
2010-09-27__2012-09-17,2010-09-27,2012-09-17,2012-09-24,2012-10-15,Naive (recursive),0.08350000000000002,0.10277645644796293,2.1545657482545564,0.08350000000000002
2010-09-27__2012-09-17,2010-09-27,2012-09-17,2012-09-24,2012-10-15,XGBoost (direct multi-horizon),0.2680335216522217,0.27637514784058,7.190539068364029,-0.2680335216522217
2010-10-25__2012-10-15,2010-10-25,2012-10-15,2012-10-22,2012-11-12,Naive (recursive),0.3320000000000002,0.33636958839942727,8.935709408825806,0.3320000000000002
2010-10-25__2012-10-15,2010-10-25,2012-10-15,2012-10-22,2012-11-12,XGBoost (direct multi-horizon),0.01484395503997804,0.016267992852899642,0.4176939016752946,0.010980983734130922
2010-11-22__2012-11-12,2010-11-22,2012-11-12,2012-11-19,2012-12-10,Naive (recursive),0.09024999999999983,0.11250666646914739,2.617758471887552,0.09024999999999983
2010-11-22__2012-11-12,2010-11-22,2012-11-12,2012-11-19,2012-12-10,XGBoost (direct multi-horizon),0.16677760219573978,0.20930581876932944,4.7520308625843795,0.16677760219573978
2010-12-20__2012-12-10,2010-12-20,2012-12-10,2012-12-17,2013-01-07,Naive (recursive),0.05725000000000002,0.06054130821183174,1.6903097743814939,0.05725000000000002
2010-12-20__2012-12-10,2010-12-20,2012-12-10,2012-12-17,2013-01-07,XGBoost (direct multi-horizon),0.25169850063323973,0.2618371713212953,7.188748976623511,0.25169850063323973
2011-01-17__2013-01-07,2011-01-17,2013-01-07,2013-01-14,2013-02-04,Naive (recursive),0.15049999999999986,0.19291319291328926,4.304694565082742,-0.15049999999999986
2011-01-17__2013-01-07,2011-01-17,2013-01-07,2013-01-14,2013-02-04,XGBoost (direct multi-horizon),0.1238076939582824,0.12609367948791908,3.4510937060145004,0.1238076939582824
2011-02-14__2013-02-04,2011-02-14,2013-02-04,2013-02-11,2013-03-04,Naive (recursive),0.21299999999999986,0.2145821521003085,5.738078109944615,-0.21299999999999986
2011-02-14__2013-02-04,2011-02-14,2013-02-04,2013-02-11,2013-03-04,XGBoost (direct multi-horizon),0.09072088241577148,0.10872526776098493,2.4141758119387355,-0.0730341358184814
2011-03-14__2013-03-04,2011-03-14,2013-03-04,2013-03-11,2013-04-01,Naive (recursive),0.10100000000000009,0.10640488710580924,2.6791331402407565,0.10100000000000009
2011-03-14__2013-03-04,2011-03-14,2013-03-04,2013-03-11,2013-04-01,XGBoost (direct multi-horizon),0.160848343372345,0.16326923235465876,4.230616008475119,0.160848343372345
2011-04-11__2013-04-01,2011-04-11,2013-04-01,2013-04-08,2013-04-29,Naive (recursive),0.11324999999999985,0.11358146855891575,3.0967687268212467,0.11324999999999985
2011-04-11__2013-04-01,2011-04-11,2013-04-01,2013-04-08,2013-04-29,XGBoost (direct multi-horizon),0.22095522212982166,0.22225747078417718,5.952670188513887,0.22095522212982166
2011-05-09__2013-04-29,2011-05-09,2013-04-29,2013-05-06,2013-05-27,Naive (recursive),0.1137499999999999,0.11603986383997518,3.1197232926802037,-0.1137499999999999
2011-05-09__2013-04-29,2011-05-09,2013-04-29,2013-05-06,2013-05-27,XGBoost (direct multi-horizon),0.014942872047424394,0.015239481817944319,0.4043705932495585,-0.00655055713653574
2011-06-06__2013-05-27,2011-06-06,2013-05-27,2013-06-03,2013-06-24,Naive (recursive),0.055499999999999994,0.07515982969645424,1.5190952023262534,0.050000000000000155
2011-06-06__2013-05-27,2011-06-06,2013-05-27,2013-06-03,2013-06-24,XGBoost (direct multi-horizon),0.05467383480072019,0.06236310209406853,1.493799306663125,0.05467383480072019
2011-07-04__2013-06-24,2011-07-04,2013-06-24,2013-07-01,2013-07-22,Naive (recursive),0.07999999999999996,0.08173432571447563,2.1825969667593483,-0.039000000000000035
2011-07-04__2013-06-24,2011-07-04,2013-06-24,2013-07-01,2013-07-22,XGBoost (direct multi-horizon),0.06384744882583615,0.07662096572469072,1.742262599206092,-0.003919407367706351
2011-08-01__2013-07-22,2011-08-01,2013-07-22,2013-07-29,2013-08-19,Naive (recursive),0.10624999999999984,0.11118565554962549,2.8772331288990562,0.10624999999999984
2011-08-01__2013-07-22,2011-08-01,2013-07-22,2013-07-29,2013-08-19,XGBoost (direct multi-horizon),0.07495438957214351,0.0797179867223032,2.037250259156366,0.07495438957214351
2011-08-29__2013-08-19,2011-08-29,2013-08-19,2013-08-26,2013-09-16,Naive (recursive),0.03749999999999987,0.043203009154455824,1.0340586254350193,-0.008500000000000174
2011-08-29__2013-08-19,2011-08-29,2013-08-19,2013-08-26,2013-09-16,XGBoost (direct multi-horizon),0.0723172612190246,0.08098682980832411,1.9786480240358117,0.0723172612190246
2011-09-26__2013-09-16,2011-09-26,2013-09-16,2013-09-23,2013-10-14,Naive (recursive),0.16775000000000018,0.17004484702571865,4.7483968813361805,0.16775000000000018
2011-09-26__2013-09-16,2011-09-26,2013-09-16,2013-09-23,2013-10-14,XGBoost (direct multi-horizon),0.24871023178100582,0.25020767754650397,6.956492928356475,0.24871023178100582
2011-10-24__2013-10-14,2011-10-24,2013-10-14,2013-10-21,2013-11-11,Naive (recursive),0.10825000000000018,0.11477477945960093,3.2130607257266908,0.10825000000000018
2011-10-24__2013-10-14,2011-10-24,2013-10-14,2013-10-21,2013-11-11,XGBoost (direct multi-horizon),0.21112261724472048,0.21459435520942405,6.148477536024064,0.21112261724472048
2011-11-21__2013-11-11,2011-11-21,2013-11-11,2013-11-18,2013-12-09,Naive (recursive),0.07500000000000007,0.0771848430716809,2.2633341128839866,-0.07500000000000007
2011-11-21__2013-11-11,2011-11-21,2013-11-11,2013-11-18,2013-12-09,XGBoost (direct multi-horizon),0.12039885616302481,0.12088370420550389,3.5301353022879796,0.12039885616302481
2011-12-19__2013-12-09,2011-12-19,2013-12-09,2013-12-16,2014-01-06,Naive (recursive),0.0442499999999999,0.05084043666216874,1.309479786519415,-0.0442499999999999
2011-12-19__2013-12-09,2011-12-19,2013-12-09,2013-12-16,2014-01-06,XGBoost (direct multi-horizon),0.02401037979125986,0.0318086361079059,0.7107313611567736,-0.004355395317077626
2012-01-16__2014-01-06,2012-01-16,2014-01-06,2014-01-13,2014-02-03,Naive (recursive),0.03325000000000011,0.03380458548777084,0.979723806600203,0.03325000000000011
